,comment
368,"Produto excelente para a margem de preço. Vale cada centevo, especialmente pra quem ainda usa a webcam do notebook e precisa de uma imagem minimamente decente. Na resolução full hd trabalha bem com as cores, apesar de não ser muito competente em relação à sensibilidade à luz."
369,"Muito bom, atende todas as expectativas pelo preço."
370,Muito boa! super recomendo este produto.
371,De excelente qualidade! muito eficiente!.
372,"Realmente, qualidade de imagem excelente, uma ótima web cam."
373,"Excelente, cumpre o prometido."
374,"Produto incrível, superou minhas expectativas."
375,"A parte de imagens é muito boa, mas o som transmitido pelo microfone embutido na câmera é incomprensivel, pois sai um ronco ao invés da voz. Tive que utilizar a câmera apenas com o imagem e instalar um auricular."
376,Ótima imagem. Relação custo x benefício foi perfeito.
377,Bom para o dia a dia de estudo.
378,A imagem não é muito nítida e o som não tem qualidade. É um produto razoável pra quebrar um galho.
379,Web cam de custo benefício muito boa! melhor que a logitech c930! adorei recomendo!.
380,Superou minhas expectativas!!!.
381,"Excelente câmera. Li vários comentários desmerecendo a webcam, mas pelo valor pago ela é excelente. Dá para prender sim e tem uma excelente qualidade."
382,"Imagem bem fraca, apenas para uso rápidos, não serve ´par uso continuo."
383,"Para o q precisava q eram aulas online ele serve, porém a garrinha dele não dá aperto p prender no monitor, tive q improvisar."
384,"Câmera tem que ficar mais longe, pois seu foco é muito apróximado, e também, com baixa resolução em comparação com outras de mesmo valor no mercado. Não vale a pena."
385,O produto tem excelente custo benefício. A qualidade da imagem não é tão ruim como algumas pessoas disseram nós comentários. Não é uma câmera profissional mas é uma boa câmera. Satisfeita com a compra.
386,"Ótimo, qualidade e custo benefício!."
387,Veio de acordo com o especificado.
388,"A imagem é muito ruim, funciona, mas a imagem é muito fora dos padrões de vídeo que estamos acostumados atualmente. Se fosse em 2010 seria uma boa imagem."
389,Imagem sem opção de redução do zoom. Aproxima muito a imagem.
390,Segundo dia de uso já começou a dar problema no microfone.
391,Nao gostei qualidade muito baixa.
392,Excelente produto.
393,Ótimo produto.
394,"A imagem fica muito grande, não serviu pra mim, terei q comprar outra pois, uso para reuniões on line."
395,Resolução mediana.
396,Para o trivial ela atende bem.
397,Eu achei muito bom.
398,"Simplesmente lindo! amei, coloquei no meu quarto e não perdeu em nada para um outro que tinha mandado fazer p meu quarto. A dica é comprem sem medo."
399,Ótimo produto.
400,Muito boa!.
401,Achei ótima.
402,"Produto bom. Mas a resolução é compatível com o preço, eu sabia disso. Ajuda para o que quero."
403,Top.
404,Muito bom recomendo a todos.
405,Me surpreendeu com a qualidade. Não tenho o que reclamar.
406,"É fácil de operar, e é nítida. Não consegui o formato 16. 1 na tela. Mas não me desagradou no gerl. ( custo x beneficio ). Estou satisfeito."
407,Excelente. Recomendo o vendedor.
408,"O produto é excelente! plugou, funcionou. Rápido e fácil, porém a webcam tem um zoom que deixa rosto muito aproximado. Não é um problema! a imagem e microfone são ótimos."
409,"Pode comprar sem medo, super recomendo."
410,"Microfone bom, mas a câmera aproxima demais e é péssimo isso. Não compraria novamente."
411,Muito bom recomendo è de ótima qualidade.
412,Atendeu plenamente minhas necessidades.
413,Ótimo produto satisfeito com a aquisição.
414,Muito boa gostei demais dou nota 10.
415,"Muito boa compra, será de grande utilidade. Obrigada."
416,"Tudo certo, já testei e tá funcionando normalmente !!."
417,"Pra falar no microfone tem que falar muito perto, a câmera não foca direito e pra não ficar grande na tela a mesma tem que ficar muito distante e se fica distante não funciona o microfone."
418,"O zoom da camera não é configuravel, se quiser utilizar para reunioes/aulas, nem percam seu tempo e dinheiro. Aparece apenas seu nariz."
419,"Em ótimo performe, não me arrependo de ter comprado!."
420,"Top, atendeu as minhas necessidades."
421,Produto de boa qualidade.
422,"A qualidade da resolução e muito boa, fácil instalação, prática. Amei."
423,Produto perfeito. Atende perfeitamente a necessidade do meu filho.
424,Maravilhosa amei.
425,Gostei muito! ótima qualidade! bem detalhada e clara!.
426,Produto de altíssima qualidade.
427,Um bom custo benefício.
428,"Excelente! instala automaticamente. Imagem muito boa e com boa angulação. Pelo valor, vale a pena demais. Estou muito satisfeita! recomendo!."
429,"Qualidade da webcam é muito boa, atendeu minhas expectativas."
430,"Ótimo custo benefício, ótima qualidade de imagem e cores."
431,Excelente com uma boa iluminação!.
432,Ótimo produto. Esse é o terceiro que compro e todos excelentes. Recomendo.
433,"Muito boa,superou minhas expectativas,meu namorado faz live e ela é bem boa e bem limpa a imagem!."
434,Excelente produto nada a reclamar. Obrigado redragon pelo custo e benefício.
435,Imagem perfeita. Superou minhas expectativas.
436,Ótima câmera e com um microfone que abafa bem os ruídos próximos.
437,"Qualidade de imagem muito boa, e o microfone integrado dela é ótimo, dá pra usar como webcam ou como microfone."
438,Custo beneficio bom.
439,Gostei do produto me atendeu naquilo que estava precisando imagem boa parabéns.
440,"Primeiro de tudo, o produto que veio dentro da caixa era uma webcam completamente diferente da anunciada e com a qualidade muito inferior ao modelo do anúncio. Resolvi ficar com o produto pelo preço baixo e comodidade, para não ter que me preocupar nem gastar mais tentando trocar ou fazer a devolução, mas tenho certeza que isso é no mínimo ilegal e não é nada correto."
441,"A imagem da camera deixa a desejar, claro que pelo preço ninguém esperava um gopro, mas também não precisava ser tão ruim. O som da cam não vai via usb, vai por um cabo p2 a parte, ou seja, seu micro precisa ter uma entrada p2 senão não captura o som da cam."
442,"Apesar de estar escrito ""fullhd"", certamente a imagem não tem essa resolução. O sensor é mediano, mas não se pode esperar muito de uma câmera com um preço tão baixo. Funciona bem como webcam e atende ao seu propósito."
443,Ótimo.
444,Ruim pro win7.
445,Custo benefício.
446,"Imagem muito boa, porém a saída de áudio se torna muita baixa."
447,"Serviu para meu uso,estou gostando,tudo bem no exato momento. 😀."
448,Muito bom o pruduto.
449,Boa. Imagem razoavel.
450,E bom. Resolução no parâmetro normal.
451,Excelente custo benefício.
452,"Produto com qualidade excepcional. Faço parte do departamento de ti e nos solicitaram a compra de uma câmera boa para videoconferência. Após a compra do produto, posicionamos ela na parede com a base que vem junto com o dispositivo e, depois de uma rápida configuração, ela prestou bem demais para as reuniões. O único porém foi o tamanho dos fios que se conectam na câmera que são curtos dependendo de onde você venha a posicionar a câmera no ambiente. Então leve em consideração a compra de extensões se houver necessidade."
453,"Nem tudo são flores nessa webcam, ela é boa porém no meu mac não funciona o software original da logitech para gerenciar o modo de gravação dela. Pesquisem bem antes de investir. Principalmente quem tem mac antes de 2015."
454,"Muito boa, pelo valor, valeu a pena."
455,Ótimo produto.
456,"A câmera é mto boa, porém os recursos descritos dependem de aplicativo. Existe, mas precisa incluir manualmente o modelo para o app identificar."
457,Bom vou testar sexta 17/03 tenho live vamos ver.
458,"Excelente produto, superou as expectativas, para quem está procurando uma câmera que tenha uma excelente imagem resposta rápida e com aplicativo de com recursos maravilhoso está aí a opção, gostei tanto que já comprei a segunda, super recomendo."
459,Produto ótimo de fácil instalação. Super recomendo 🤩 nota 10!.
460,Li comentários positivos sobre a câmera e comprei e realmente é excelente produto. Recomendo. Pretendo comprar outra para colocar em outro cômodo da casa.
461,Excelente qualidade e fácil de usar. Recomendo! nota 10.
462,Câmera top. Muito boa pelo preço cobrado.
463,Tudo ok!.
464,A câmera é boa para faixa de preço.
465,"Produto muito bom, instalado, funcionando muito bem. Recomendo."
466,Gostei muito da camera! me surpreendeu com a qualidade das imagens.
467,"Excelente, produto."
468,Muito bom! atendeu as expectativas.
469,"Muito boa, atendeu minhas expectativas."
470,Produto muito bom atendeu as minhas expectativas.
471,Otimo custo e benefício.
472,Excelente. Cumpre o que promete.
473,Câmera excelente. Visão nítida. Perfeita. Realmente me surpreendeu. Vou até comprar outras. Recomendo 100%.
474,"Só grava se acaso você comprar nuvem, se não, não grava."
475,"Excelente, veio completo com cabo, fonte e suporte. Instalação simples e fácil. Imagem sensacional. Super recomendo."
476,"Só achei que é muito sensível, mesmo na menor mudança de iluminação."
477,Muito bom. Funciona perfeitamente e traz conforto e tranquilidade para monitoração da casa.
478,Imagem e áudio excelentes mas o microfone raramente funciona e quando funciona (somente mediante reset e logo para) é muito baixo e não tem opção de aumentar o volume.
479,Produto de excelente qualidade imagem nota 10.
480,Nossa estou amando. Perfeita. As imagens tanto ao dia como a noite é perfeita. Amando d vdd.
481,"Excelente câmera, imagem boa ,bom aplicativo,indico super."
482,"Já tinha uma e adquiri outra, muito boa."
483,"Qualidade da câmera não é boa, não indico."
484,"Serve para o meu propósito, mas não compraria outra igual."
485,"Recomendo! custo benefício excelente, lembrando que: não é uma webcam a nível profissional de alguém que faz live de alto nível em matéria de estúdio e equipamento, é uma webcam pra você ""se virar bem"", de qualidade condizente com o valor!!!."
486,"Muito boom, super recomendo."
487,Ótimo produto. Atende as necessidades e expectativas.
488,Muito bom eu recomendo.
489,"Excelente, boa resolução, prática."
490,"Plug and play no windows 10, qualidade de imagem condizente com o valor da câmera. Excelente custo benefício."
491,Ótimo custo x benefício.
492,"Bom considerando-se o preço. A imagem [e ótima, mas o microfone não é muito sensível."
493,"Existem cameras ruins. E depois existe esta. Ve vc teve um celular em 2010, é um pouco pior, existe uma interferencia retro nela q lembra um vhs."
494,"A imagem é aceitavel pelo preço que foi pago. O audio é um pouco ruim, e utiliza um p2, por isso nao consegui usar em meu mac mini."
495,Ótimo produto e chega rapidinho 😉.
496,"Muito boa, câmera hd e tudo certo."
497,Boa qualidade de imagem. Fácil manuseio.
498,Amei imagem maravilhosa.
499,"Gostei muito otima imagem e preço muito acessivel e super moderno o design, vale apena pode comprar sem medo!."
500,Muito boa.
501,"Ainda não o testei, portanto não posso opinar, contudo recomendo pelo bom custo-benefício!."
502,Estou satisfeito. Bom produto.
503,Amei!!!.
504,"Tenho uma dúvida, essa câmera não tem microfone?."
505,Simples é segura pr o uso cumpre o q promete o mais impirtante e economica um ótimo produto.
506,Muito boa.
507,"Mesma qualidade da webcam de notebook! ou seja, ruim."
508,"Ótimo custo beneficio, vale muito pelo custo, reuniões e transmissões com qualidade boa."
509,"É muito boa, a imagem, a definição da imagem, som muito bom."
510,Produto atendeu às expectativas.
511,Muito boa a camera sem duvida alguma.
512,"Resumindo, pelo preço a câmera vale muito. A imagem é muito boa, 1080p e com aspecto ""fisheye"" nos cantos de leve. O microfone não é nada diferente dos que já vem embutido em qualquer notebook, funciona em caso de necessidade. O ideal é ter um headset. A câmera é móvel, vem com um tripé e pode ser colocada sobre o pc também. Recomendo."
513,"Boa câmera, foco manual funciona bem, consegue focar por exemplo a carteira de identidade. Funciona em gnu/linux. Usei para fazer uma certificação."
